POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
V8X 4G4,VICTORIA,BC,8,48.4768542,-123.3812939
V8R 5A4,VICTORIA,BC,8,48.4285,-123.322628
V8S 3E5,VICTORIA,BC,8,48.421865,-123.3104
V8P 1R8,VICTORIA,BC,8,48.4533242,-123.3207212
V8Z 0C7,VICTORIA,BC,8,48.4867279,-123.3977059
V8Z 7B2,VICTORIA,BC,8,48.478491,-123.390565
V9A 6S1,VICTORIA,BC,8,48.449569,-123.419448
V8Z 4W2,VICTORIA,BC,8,48.469287,-123.4087366
V8Y 1H4,VICTORIA,BC,8,48.5131622,-123.3707653
V9A 0C7,VICTORIA,BC,8,48.438027,-123.401372
V8W 2E6,VICTORIA,BC,8,48.4251459,-123.3650256
V9A 1X8,VICTORIA,BC,8,48.4469815,-123.3959227
V9E 2E4,VICTORIA,BC,8,48.513031,-123.419536
V8P 1X9,VICTORIA,BC,8,48.456874,-123.332632
V8N 1N8,VICTORIA,BC,8,48.474049,-123.330358
V8W 9E7,VICTORIA,BC,8,48.474187,-123.363133
V8P 5R6,VICTORIA,BC,8,48.46743,-123.340402
V9B 0A8,VICTORIA,BC,8,48.443467,-123.504547
V8Y 1V2,VICTORIA,BC,8,48.5575626,-123.3938267
V8V 2E5,VICTORIA,BC,8,48.415547,-123.377838
V8T 1H7,VICTORIA,BC,8,48.432788,-123.364002
V8T 2X1,VICTORIA,BC,8,48.446186,-123.37809
V8N 5T3,VICTORIA,BC,8,48.483631,-123.337699
V8X 4C3,VICTORIA,BC,8,48.49455,-123.368217
V9B 5B6,VICTORIA,BC,8,48.445066,-123.4795498
V8X 0A2,VICTORIA,BC,8,48.474757,-123.366613
V8Z 5V3,VICTORIA,BC,8,48.565007,-123.4035253
V8T 1Y9,VICTORIA,BC,8,48.441086,-123.3474095
V9A 4T2,VICTORIA,BC,8,48.436712,-123.407475
V8Y 2E3,VICTORIA,BC,8,48.512719,-123.375704
V8T 2J4,VICTORIA,BC,8,48.442584,-123.345912
V9A 1S1,VICTORIA,BC,8,48.447689,-123.382915
V8R 2R5,VICTORIA,BC,8,48.438506,-123.324375
V9A 5V7,VICTORIA,BC,8,48.421565,-123.403419
V8S 3E2,VICTORIA,BC,8,48.421776,-123.313477
V8R 4T2,VICTORIA,BC,8,48.438634,-123.328148
V8N 1G8,VICTORIA,BC,8,48.47208,-123.331013
V8S 4B4,VICTORIA,BC,8,48.425151,-123.329134
V8V 5B1,VICTORIA,BC,8,48.420417,-123.363715
V8Z 7C6,VICTORIA,BC,8,48.4833967,-123.4047645
V8Y 2P2,VICTORIA,BC,8,48.505584,-123.370356
V8R 1P4,VICTORIA,BC,8,48.428295,-123.308591
V8P 1H2,VICTORIA,BC,8,48.450583,-123.334144
V8X 5B6,VICTORIA,BC,8,48.492423,-123.371534
V8N 2S1,VICTORIA,BC,8,48.481111,-123.312277
V8T 1J6,VICTORIA,BC,8,48.431736,-123.349455
V8R 2M2,VICTORIA,BC,8,48.436972,-123.332482
V8S 1S4,VICTORIA,BC,8,48.420173,-123.325164
V8W 1H6,VICTORIA,BC,8,48.424313,-123.36237
V8R 2Z1,VICTORIA,BC,8,48.441989,-123.336343
V9B 0N2,VICTORIA,BC,8,48.4690605,-123.5029896
V8R 2J4,VICTORIA,BC,8,48.436072,-123.343433
V9B 2H8,VICTORIA,BC,8,48.4380839,-123.49597
V8W 2E7,VICTORIA,BC,8,48.4263998,-123.3647566
V8P 1V1,VICTORIA,BC,8,48.454885,-123.3289
V8Y 2L5,VICTORIA,BC,8,48.5073752,-123.354368
V8S 2L9,VICTORIA,BC,8,48.412117,-123.316594
V8T 5K5,VICTORIA,BC,8,48.439554,-123.365302
V8P 5N2,VICTORIA,BC,8,48.447886,-123.31952
V8Z 6C8,VICTORIA,BC,8,48.479225,-123.395072
V8R 3V3,VICTORIA,BC,8,48.431576,-123.343105
V9B 3L8,VICTORIA,BC,8,48.46511,-123.490311
V8X 2G3,VICTORIA,BC,8,48.474427,-123.362242
V8Z 3T2,VICTORIA,BC,8,48.4576098,-123.3799443
V8S 2E9,VICTORIA,BC,8,48.424179,-123.323599
V8N 1Y9,VICTORIA,BC,8,48.4581739,-123.2744377
V8P 2P3,VICTORIA,BC,8,48.461452,-123.333477
V8T 1E2,VICTORIA,BC,8,48.4309751,-123.365065
V8S 4G5,VICTORIA,BC,8,48.4115704,-123.3267926
V8R 1L2,VICTORIA,BC,8,48.42896,-123.336603
V8V 3B4,VICTORIA,BC,8,48.416178,-123.350485
V8N 1E5,VICTORIA,BC,8,48.470552,-123.316768
V9C 1V5,VICTORIA,BC,8,48.419864,-123.48399
V8X 2X5,VICTORIA,BC,8,48.457378,-123.361917
V8Z 6R4,VICTORIA,BC,8,48.4850991,-123.38814
V8S 4E6,VICTORIA,BC,8,48.420917,-123.324967
V8R 4J2,VICTORIA,BC,8,48.438139,-123.334914
V9B 1Z4,VICTORIA,BC,8,48.432105,-123.5
V8X 3V1,VICTORIA,BC,8,48.495987,-123.370443
V9C 3C6,VICTORIA,BC,8,48.422462,-123.4882655
V8P 1P4,VICTORIA,BC,8,48.454935,-123.336295
V8S 2K4,VICTORIA,BC,8,48.409891,-123.320002
V8T 3V3,VICTORIA,BC,8,48.448145,-123.341851
V8T 1T5,VICTORIA,BC,8,48.4359592,-123.3741882
V8S 4Z9,VICTORIA,BC,8,48.41875,-123.309508
V9B 2P1,VICTORIA,BC,8,48.441509,-123.519084
V8X 3B7,VICTORIA,BC,8,48.462704,-123.378151
V8X 5C6,VICTORIA,BC,8,48.487923,-123.368569
V9B 1B3,VICTORIA,BC,8,48.454031,-123.442272
V8Z 7L4,VICTORIA,BC,8,48.4720693,-123.4160695
V8Z 4N5,VICTORIA,BC,8,48.459824,-123.402529
V9B 3T3,VICTORIA,BC,8,48.4508298,-123.4962731
V8S 4W1,VICTORIA,BC,8,48.425806,-123.314207
V8Y 3E3,VICTORIA,BC,8,48.5000869,-123.3770557
V8X 1K8,VICTORIA,BC,8,48.4749417,-123.3718803
V8X 4Z1,VICTORIA,BC,8,48.45688,-123.3769525
V8Z 3L2,VICTORIA,BC,8,48.4492757,-123.3733945
V8V 2N7,VICTORIA,BC,8,48.4096503,-123.368903
V9C 1G3,VICTORIA,BC,8,48.438559,-123.468808
V8N 3S8,VICTORIA,BC,8,48.491061,-123.316751
V8N 2K6,VICTORIA,BC,8,48.4770479,-123.3131954
V8P 4M3,VICTORIA,BC,8,48.448234,-123.329562
V8X 1V3,VICTORIA,BC,8,48.456176,-123.363006
V8T 1A6,VICTORIA,BC,8,48.42769,-123.351572
V8V 1H7,VICTORIA,BC,8,48.412191,-123.372236
V8T 3E2,VICTORIA,BC,8,48.444978,-123.346225
V9B 5K5,VICTORIA,BC,8,48.4356988,-123.5124443
V8X 3E5,VICTORIA,BC,8,48.466837,-123.375425
V9A 5Y5,VICTORIA,BC,8,48.427908,-123.403679
V8Y 2C7,VICTORIA,BC,8,48.528625,-123.373989
V8V 3A3,VICTORIA,BC,8,48.4193086,-123.3606907
V8Y 2L4,VICTORIA,BC,8,48.507052,-123.356952
V8R 5V4,VICTORIA,BC,8,48.428656,-123.313919
V8P 5K8,VICTORIA,BC,8,48.468796,-123.345017
V8P 4M7,VICTORIA,BC,8,48.448215,-123.328369
V9B 0C1,VICTORIA,BC,8,48.456322,-123.498855
V8Y 2K4,VICTORIA,BC,8,48.5178524,-123.3670078
V9A 7N6,VICTORIA,BC,8,48.4327567,-123.3828224
V8T 5K7,VICTORIA,BC,8,48.441727,-123.377352
V8Z 1L9,VICTORIA,BC,8,48.4626581,-123.4158546
V8Y 1W5,VICTORIA,BC,8,48.524758,-123.383679
V8Z 0C4,VICTORIA,BC,8,48.4867279,-123.3977059
V9B 5N7,VICTORIA,BC,8,48.431943,-123.509412
V8S 5J9,VICTORIA,BC,8,48.424096,-123.335019
V8N 4V7,VICTORIA,BC,8,48.479736,-123.340814
V8P 4T8,VICTORIA,BC,8,48.4673509,-123.3251902
V8Z 6L9,VICTORIA,BC,8,48.464212,-123.411952
V8W 9E3,VICTORIA,BC,8,48.474183,-123.363133
V8T 5A5,VICTORIA,BC,8,48.443586,-123.3686
V9B 3N3,VICTORIA,BC,8,48.4504175,-123.4911046
V8T 5C8,VICTORIA,BC,8,48.444238,-123.373888
V8V 1R9,VICTORIA,BC,8,48.4169924,-123.3738571
V8S 4Z6,VICTORIA,BC,8,48.416687,-123.30963
V8X 1B2,VICTORIA,BC,8,48.4545978,-123.3573356
V9A 1H7,VICTORIA,BC,8,48.444329,-123.386398
V9B 6Z1,VICTORIA,BC,8,48.4284207,-123.3656444
V8P 2L5,VICTORIA,BC,8,48.470628,-123.359432
V8Z 5A5,VICTORIA,BC,8,48.475444,-123.412015
V8P 3Z3,VICTORIA,BC,8,48.4584221,-123.3381822
V8P 5T8,VICTORIA,BC,8,48.465596,-123.358425
V9A 2L9,VICTORIA,BC,8,48.4516529,-123.4154818
V9A 6Y6,VICTORIA,BC,8,48.432843,-123.415095
V8P 4N1,VICTORIA,BC,8,48.454825,-123.328899
V9A 2Y1,VICTORIA,BC,8,48.445169,-123.409183
V9B 4J3,VICTORIA,BC,8,48.430787,-123.534259
V9A 2Y5,VICTORIA,BC,8,48.439474,-123.392974
V8N 2P3,VICTORIA,BC,8,48.481986,-123.315085
V8R 4W5,VICTORIA,BC,8,48.430525,-123.326517
V8P 1X3,VICTORIA,BC,8,48.457214,-123.335205
V8W 2G7,VICTORIA,BC,8,48.429697,-123.364477
V8T 4C7,VICTORIA,BC,8,48.433974,-123.358157
V9C 1V7,VICTORIA,BC,8,48.418869,-123.484812
V8P 3K7,VICTORIA,BC,8,48.4566135,-123.3529265
V8X 1S6,VICTORIA,BC,8,48.454424,-123.362497
V8N 1H3,VICTORIA,BC,8,48.471169,-123.326193
V9B 5X5,VICTORIA,BC,8,48.4566045,-123.4944271
V8N 5Y8,VICTORIA,BC,8,48.457906,-123.281282
V9C 1S9,VICTORIA,BC,8,48.4181253,-123.4745558
V9A 2W8,VICTORIA,BC,8,48.439469,-123.393428
V9B 4X3,VICTORIA,BC,8,48.438116,-123.501739
V9B 5R6,VICTORIA,BC,8,48.456639,-123.496965
V8R 5K3,VICTORIA,BC,8,48.4470141,-123.3102449
V8P 5T6,VICTORIA,BC,8,48.46684,-123.357805
V8V 4P1,VICTORIA,BC,8,48.42159,-123.347281
V8V 3N6,VICTORIA,BC,8,48.425952,-123.354925
V8W 2L2,VICTORIA,BC,8,48.426725,-123.3591396
V9C 1G6,VICTORIA,BC,8,48.437432,-123.466929
V8R 3H7,VICTORIA,BC,8,48.445237,-123.321685
V8N 1M7,VICTORIA,BC,8,48.472905,-123.328648
V8R 4W4,VICTORIA,BC,8,48.426594,-123.326247
V9B 6K7,VICTORIA,BC,8,48.46218,-123.493393
V9B 2M4,VICTORIA,BC,8,48.433375,-123.532849
V8R 6J9,VICTORIA,BC,8,48.4328021,-123.3061575
V8W 1N7,VICTORIA,BC,8,48.428538,-123.36708
V9A 1S9,VICTORIA,BC,8,48.4468355,-123.3852588
V8W 2V1,VICTORIA,BC,8,48.424269,-123.364268
V8X 3H3,VICTORIA,BC,8,48.475335,-123.348878
V9A 5R3,VICTORIA,BC,8,48.428921,-123.397313
V9A 2Y6,VICTORIA,BC,8,48.448121,-123.4159278
V8N 4A6,VICTORIA,BC,8,48.4635853,-123.3028331
V9C 1P7,VICTORIA,BC,8,48.4305589,-123.4882581
V8S 1G2,VICTORIA,BC,8,48.4140455,-123.3430945
V8R 5R8,VICTORIA,BC,8,48.441817,-123.314562
V8V 0G7,VICTORIA,BC,8,48.4266155,-123.3590707
V9C 1H9,VICTORIA,BC,8,48.436211,-123.461809
V8X 4H3,VICTORIA,BC,8,48.480392,-123.366808
V9A 5K9,VICTORIA,BC,8,48.425341,-123.409287
V8T 1C4,VICTORIA,BC,8,48.429497,-123.35481
V8S 1M7,VICTORIA,BC,8,48.41445,-123.339522
V8Z 4X9,VICTORIA,BC,8,48.4805249,-123.3998102
V8Y 1A7,VICTORIA,BC,8,48.501478,-123.368157
V8Z 4H6,VICTORIA,BC,8,48.45205,-123.39545
V8P 5C7,VICTORIA,BC,8,48.461292,-123.300575
V8X 1W8,VICTORIA,BC,8,48.4541435,-123.3739732
V8Z 0C9,VICTORIA,BC,8,48.4867279,-123.3977059
V8Z 2K4,VICTORIA,BC,8,48.4777954,-123.3958435
V8Z 1Y5,VICTORIA,BC,8,48.462623,-123.389565
V8W 0C5,VICTORIA,BC,8,48.4261169,-123.3642211
V9B 5V8,VICTORIA,BC,8,48.456378,-123.5504803
V8Z 7L6,VICTORIA,BC,8,48.454291,-123.393218
V8Z 5V2,VICTORIA,BC,8,48.555884,-123.403521
V8T 1R2,VICTORIA,BC,8,48.435686,-123.364668
V8P 4W8,VICTORIA,BC,8,48.46141,-123.32359
V9B 2K1,VICTORIA,BC,8,48.440514,-123.493387
V8T 3L9,VICTORIA,BC,8,48.439916,-123.347703
V8P 5H9,VICTORIA,BC,8,48.457501,-123.311305
V8N 5Y9,VICTORIA,BC,8,48.479042,-123.341022
V9B 3N2,VICTORIA,BC,8,48.45087,-123.490811
V8S 3M3,VICTORIA,BC,8,48.412373,-123.339961
V8Z 0C8,VICTORIA,BC,8,48.481541,-123.397066
V8W 0B4,VICTORIA,BC,8,48.4261169,-123.3642211
V8R 2E6,VICTORIA,BC,8,48.433912,-123.313089
V8R 6T1,VICTORIA,BC,8,48.43718,-123.319015
V8X 5G6,VICTORIA,BC,8,48.49354,-123.382587
V8N 0B4,VICTORIA,BC,8,48.476112,-123.315438
V9A 2A7,VICTORIA,BC,8,48.448522,-123.399633
V9A 3S9,VICTORIA,BC,8,48.429815,-123.384646
V8S 2T6,VICTORIA,BC,8,48.416239,-123.308027
V8W 1R9,VICTORIA,BC,8,48.429355,-123.361348
V9A 4Z7,VICTORIA,BC,8,48.445892,-123.347473
V8S 3S7,VICTORIA,BC,8,48.425412,-123.342536
V9C 0P2,VICTORIA,BC,8,48.4244776,-123.5373396
V9C 3B6,VICTORIA,BC,8,48.410203,-123.499849
V8W 2H7,VICTORIA,BC,8,48.4244153,-123.3623761
V8V 2Z6,VICTORIA,BC,8,48.419624,-123.362481
V8X 1E2,VICTORIA,BC,8,48.447958,-123.358305
V8T 5G8,VICTORIA,BC,8,48.4410919,-123.3754248
V8P 2A2,VICTORIA,BC,8,48.458416,-123.335446
V8Z 7B8,VICTORIA,BC,8,48.470652,-123.417026
V8X 1A3,VICTORIA,BC,8,48.450652,-123.351838
V8R 3K8,VICTORIA,BC,8,48.440773,-123.311356
V8Z 4P5,VICTORIA,BC,8,48.463106,-123.399851
V8Y 2C2,VICTORIA,BC,8,48.5238777,-123.3736052
V8S 3G1,VICTORIA,BC,8,48.425023,-123.323158
V8T 4H1,VICTORIA,BC,8,48.452003,-123.362719
V9A 7G8,VICTORIA,BC,8,48.433955,-123.383406
V9A 5B9,VICTORIA,BC,8,48.430872,-123.394932
V8Z 1A2,VICTORIA,BC,8,48.445827,-123.371396
V9A 3M3,VICTORIA,BC,8,48.431398,-123.393927
V8N 2W4,VICTORIA,BC,8,48.490868,-123.317645
V8Y 2S7,VICTORIA,BC,8,48.507445,-123.36937
V8T 3A9,VICTORIA,BC,8,48.444609,-123.335695
V9A 4H6,VICTORIA,BC,8,48.449989,-123.415488
V9C 0N2,VICTORIA,BC,8,48.421837,-123.512825
V8R 2R8,VICTORIA,BC,8,48.438483,-123.31891
V8N 4R4,VICTORIA,BC,8,48.491984,-123.330834
V8X 4J2,VICTORIA,BC,8,48.4787711,-123.3686811
V8X 4Z7,VICTORIA,BC,8,48.4905238,-123.3678635
V9A 6X2,VICTORIA,BC,8,48.4393595,-123.3927728
V9B 1M1,VICTORIA,BC,8,48.4626954,-123.4298979
V8T 4A4,VICTORIA,BC,8,48.435107,-123.355126
V8Z 4B1,VICTORIA,BC,8,48.476391,-123.3904676
V8T 3S7,VICTORIA,BC,8,48.442348,-123.34947
V8S 3P3,VICTORIA,BC,8,48.421245,-123.338766
V9C 2C7,VICTORIA,BC,8,48.4171027,-123.4833758
V8R 4E2,VICTORIA,BC,8,48.437884,-123.337327
V8R 1X2,VICTORIA,BC,8,48.431707,-123.332659
V8Y 2J3,VICTORIA,BC,8,48.510926,-123.365071
V8T 2R6,VICTORIA,BC,8,48.446577,-123.344289
V9B 6G2,VICTORIA,BC,8,48.5054129,-123.5162767
V8P 5L1,VICTORIA,BC,8,48.467596,-123.335246
V8W 9N7,VICTORIA,BC,8,48.474229,-123.363133
V8N 5R3,VICTORIA,BC,8,48.4757944,-123.3281693
V9A 4E6,VICTORIA,BC,8,48.436198,-123.393874
V8S 1N4,VICTORIA,BC,8,48.4143005,-123.3348425
V8P 1B7,VICTORIA,BC,8,48.445728,-123.315997
V8Y 3J1,VICTORIA,BC,8,48.525993,-123.375247
V9E 2H2,VICTORIA,BC,8,48.534983,-123.422815
V9A 5N7,VICTORIA,BC,8,48.423115,-123.412733
V8R 5A2,VICTORIA,BC,8,48.4275791,-123.3224059
V8Z 7E3,VICTORIA,BC,8,48.474933,-123.416482
V9C 0L7,VICTORIA,BC,8,48.421235,-123.512674
V8T 1S9,VICTORIA,BC,8,48.434632,-123.346496
V9B 0J9,VICTORIA,BC,8,48.4416384,-123.5024291
V8V 2M8,VICTORIA,BC,8,48.412276,-123.369981
V8T 1J4,VICTORIA,BC,8,48.431786,-123.350635
V9A 3X5,VICTORIA,BC,8,48.431636,-123.387016
V9A 2N6,VICTORIA,BC,8,48.430563,-123.4168995
V8Z 5B4,VICTORIA,BC,8,48.484035,-123.406355
V9A 4V2,VICTORIA,BC,8,48.432961,-123.394351
V9A 6P9,VICTORIA,BC,8,48.431411,-123.418602
V9C 0N6,VICTORIA,BC,8,48.429091,-123.519176
V9B 5S7,VICTORIA,BC,8,48.4380653,-123.4959054
V8N 1X4,VICTORIA,BC,8,48.468037,-123.288697
V8T 1W9,VICTORIA,BC,8,48.437811,-123.356216
V9A 4V7,VICTORIA,BC,8,48.433851,-123.410592
V8Y 2K2,VICTORIA,BC,8,48.5152591,-123.366183
V9B 4J1,VICTORIA,BC,8,48.432665,-123.534653
V9A 3R4,VICTORIA,BC,8,48.429671,-123.421689
V9C 0R3,VICTORIA,BC,8,48.4090537,-123.5303861
V9B 5H6,VICTORIA,BC,8,48.45979,-123.494934
V8X 3L4,VICTORIA,BC,8,48.475473,-123.364244
V9B 3P3,VICTORIA,BC,8,48.449766,-123.494031
V8Z 7C3,VICTORIA,BC,8,48.4869493,-123.408143
V9B 3V6,VICTORIA,BC,8,48.446799,-123.502388
V9A 3L7,VICTORIA,BC,8,48.430725,-123.390807
V8N 4A3,VICTORIA,BC,8,48.4691199,-123.304965
V8Z 1N4,VICTORIA,BC,8,48.464846,-123.414635
V8X 5H8,VICTORIA,BC,8,48.4976045,-123.3793567
V8Y 1S6,VICTORIA,BC,8,48.515475,-123.384392
V9B 1Y4,VICTORIA,BC,8,48.432898,-123.520117
V8P 3B3,VICTORIA,BC,8,48.465715,-123.329817
V8X 2C3,VICTORIA,BC,8,48.476811,-123.352437
V8N 5R4,VICTORIA,BC,8,48.473266,-123.310851
V8Z 1J1,VICTORIA,BC,8,48.454623,-123.382725
V8R 5R5,VICTORIA,BC,8,48.440051,-123.3152
V8S 4M8,VICTORIA,BC,8,48.414693,-123.318032
V8T 2G7,VICTORIA,BC,8,48.444505,-123.339073
V8W 9J6,VICTORIA,BC,8,48.474204,-123.363133
V9A 4T5,VICTORIA,BC,8,48.435817,-123.39531
V9C 3E8,VICTORIA,BC,8,48.433666,-123.4865607
V9B 6J8,VICTORIA,BC,8,48.489974,-123.493419
V8Y 1C7,VICTORIA,BC,8,48.50349,-123.369313
V8P 3L3,VICTORIA,BC,8,48.464421,-123.35467
V8X 4E8,VICTORIA,BC,8,48.477187,-123.38051
V8S 1H3,VICTORIA,BC,8,48.415595,-123.326182
V8V 4N6,VICTORIA,BC,8,48.417213,-123.348345
V9B 0S5,VICTORIA,BC,8,48.4668514,-123.4988673
V8Z 6R1,VICTORIA,BC,8,48.487039,-123.391268
V8X 2E4,VICTORIA,BC,8,48.471217,-123.354901
V8S 1N2,VICTORIA,BC,8,48.413614,-123.337851
V8P 2Y9,VICTORIA,BC,8,48.46358,-123.32647
V9B 6L6,VICTORIA,BC,8,48.4284207,-123.3656444
V8X 2K1,VICTORIA,BC,8,48.475823,-123.366384
V8R 5J8,VICTORIA,BC,8,48.4408059,-123.3124486
V8W 2S6,VICTORIA,BC,8,48.422741,-123.362978
V9A 3C8,VICTORIA,BC,8,48.434923,-123.391023
V9B 2S5,VICTORIA,BC,8,48.447037,-123.519434
V8N 6A4,VICTORIA,BC,8,48.471329,-123.336211
V9A 4A6,VICTORIA,BC,8,48.439379,-123.390658
V8Z 1W1,VICTORIA,BC,8,48.460678,-123.387005
V8Z 3T5,VICTORIA,BC,8,48.451172,-123.384298
V8X 2C8,VICTORIA,BC,8,48.471884,-123.360597
V8X 3P7,VICTORIA,BC,8,48.479345,-123.364357
V8P 5S1,VICTORIA,BC,8,48.460902,-123.352631
V8W 2T2,VICTORIA,BC,8,48.422746,-123.362978
V8S 3J8,VICTORIA,BC,8,48.416497,-123.344005
V8Z 5X1,VICTORIA,BC,8,48.564558,-123.401936
V8P 1T2,VICTORIA,BC,8,48.4551629,-123.3422199
V8T 1H3,VICTORIA,BC,8,48.43268,-123.369628
V8S 1H5,VICTORIA,BC,8,48.415673,-123.325347
V8N 4G9,VICTORIA,BC,8,48.459693,-123.288684
V8T 3P7,VICTORIA,BC,8,48.431712,-123.352741
V8V 1L7,VICTORIA,BC,8,48.415109,-123.373412
V8T 1M5,VICTORIA,BC,8,48.433981,-123.358815
V9B 6C5,VICTORIA,BC,8,48.4716256,-123.4887084
V8Z 6T7,VICTORIA,BC,8,48.47993,-123.395339
V9C 1G7,VICTORIA,BC,8,48.438383,-123.469849
V8T 2Z6,VICTORIA,BC,8,48.433704,-123.344995
V8P 1G9,VICTORIA,BC,8,48.450443,-123.3342
V8T 3T9,VICTORIA,BC,8,48.448144,-123.341909
V8N 1Y5,VICTORIA,BC,8,48.453792,-123.268032
V8R 6H9,VICTORIA,BC,8,48.429559,-123.30751
V8V 4M4,VICTORIA,BC,8,48.412081,-123.349596
V8Y 2W3,VICTORIA,BC,8,48.525991,-123.375247
V8Z 1P6,VICTORIA,BC,8,48.466537,-123.424971
V8Z 2Y4,VICTORIA,BC,8,48.481142,-123.410153
V8V 3N3,VICTORIA,BC,8,48.424581,-123.347341
V9A 1M3,VICTORIA,BC,8,48.4469,-123.395724
V8T 3X7,VICTORIA,BC,8,48.438133,-123.354645
V8P 4L5,VICTORIA,BC,8,48.450396,-123.330689
V8W 9B3,VICTORIA,BC,8,48.474174,-123.363133
V8R 4T7,VICTORIA,BC,8,48.442789,-123.327105
V9C 2E4,VICTORIA,BC,8,48.417686,-123.494379
V9A 7N4,VICTORIA,BC,8,48.4250585,-123.4103687
V8V 3K4,VICTORIA,BC,8,48.42342,-123.354324
V8N 3H9,VICTORIA,BC,8,48.4834337,-123.3315599
V8V 4S8,VICTORIA,BC,8,48.416366,-123.37801
V8S 3L6,VICTORIA,BC,8,48.412028,-123.341216
V8X 3C5,VICTORIA,BC,8,48.466974,-123.365358
V9A 2Y3,VICTORIA,BC,8,48.4468388,-123.4137036
V9A 7B3,VICTORIA,BC,8,48.4476059,-123.4184217
V8X 3B8,VICTORIA,BC,8,48.468016,-123.362847
V8R 1Y7,VICTORIA,BC,8,48.433413,-123.340229
V8N 1C5,VICTORIA,BC,8,48.470605,-123.340047
V8N 5V8,VICTORIA,BC,8,48.479819,-123.319873
V8Y 1E2,VICTORIA,BC,8,48.504998,-123.353706
V8P 3C3,VICTORIA,BC,8,48.467175,-123.330611
V8W 2R9,VICTORIA,BC,8,48.422735,-123.362978
V8N 4G3,VICTORIA,BC,8,48.461451,-123.296334
V9A 6S3,VICTORIA,BC,8,48.42556,-123.4233875
V8W 3P5,VICTORIA,BC,8,48.422825,-123.362978
V8N 4Y6,VICTORIA,BC,8,48.486619,-123.337917
V9A 0C8,VICTORIA,BC,8,48.438027,-123.401372
V8P 1N4,VICTORIA,BC,8,48.454335,-123.350536
V9C 1N3,VICTORIA,BC,8,48.432453,-123.489822
V8P 3L8,VICTORIA,BC,8,48.466731,-123.352392
V9B 1K6,VICTORIA,BC,8,48.4556731,-123.4354974
V9B 3E1,VICTORIA,BC,8,48.454709,-123.508335
V8T 1E1,VICTORIA,BC,8,48.431045,-123.369332
V8N 5M2,VICTORIA,BC,8,48.4671661,-123.2916551
V8R 2S4,VICTORIA,BC,8,48.437828,-123.308743
V8V 2K4,VICTORIA,BC,8,48.411356,-123.372841
V8Y 1E5,VICTORIA,BC,8,48.5073384,-123.3565813
V9B 1C2,VICTORIA,BC,8,48.45298,-123.438623
V8R 5T2,VICTORIA,BC,8,48.436348,-123.31403
V9A 2H1,VICTORIA,BC,8,48.450537,-123.403205
V9A 4W6,VICTORIA,BC,8,48.432753,-123.415102
V8T 1N1,VICTORIA,BC,8,48.433532,-123.350836
V8N 5Y7,VICTORIA,BC,8,48.4759747,-123.3409526
V8Z 4A7,VICTORIA,BC,8,48.47449,-123.389827
V8T 1H8,VICTORIA,BC,8,48.432785,-123.364458
V8N 6L8,VICTORIA,BC,8,48.455381,-123.291325
V8X 2J3,VICTORIA,BC,8,48.475177,-123.365861
V9B 4T2,VICTORIA,BC,8,48.4417955,-123.5211053
V8Z 6W9,VICTORIA,BC,8,48.491494,-123.39548
V8V 1A7,VICTORIA,BC,8,48.414119,-123.381932
V9A 1Y1,VICTORIA,BC,8,48.448405,-123.394508
V8T 4X3,VICTORIA,BC,8,48.44676,-123.340587
V9B 5L2,VICTORIA,BC,8,48.435002,-123.507062
V9A 3M7,VICTORIA,BC,8,48.428935,-123.403402
V9C 3B3,VICTORIA,BC,8,48.410031,-123.499828
V8T 3G8,VICTORIA,BC,8,48.435851,-123.34707
V8P 1S7,VICTORIA,BC,8,48.455407,-123.349995
V8Z 2Y7,VICTORIA,BC,8,48.483438,-123.4003067
V9A 1P4,VICTORIA,BC,8,48.442425,-123.389208
V8V 3V9,VICTORIA,BC,8,48.422561,-123.357163
V8V 1X9,VICTORIA,BC,8,48.419635,-123.383654
V8Z 1A9,VICTORIA,BC,8,48.446532,-123.37671
V8Z 3L1,VICTORIA,BC,8,48.450776,-123.374456
V8P 3Z9,VICTORIA,BC,8,48.4683883,-123.3351158
V8X 5M6,VICTORIA,BC,8,48.503188,-123.349046
V8N 5T5,VICTORIA,BC,8,48.4846026,-123.3190367
V9B 0R5,VICTORIA,BC,8,48.453341,-123.490997
V8Z 7A8,VICTORIA,BC,8,48.4680966,-123.4149674
V9C 1H4,VICTORIA,BC,8,48.437393,-123.465235
V8N 6W3,VICTORIA,BC,8,48.475257,-123.308851
V9A 3N6,VICTORIA,BC,8,48.4296668,-123.4077654
V9B 5R5,VICTORIA,BC,8,48.4468676,-123.4957658
V8V 4B1,VICTORIA,BC,8,48.410209,-123.355015
V8T 1N6,VICTORIA,BC,8,48.433801,-123.347712
V8R 3G4,VICTORIA,BC,8,48.442935,-123.327098
V8N 3Z4,VICTORIA,BC,8,48.4726871,-123.3066235
V8T 5H1,VICTORIA,BC,8,48.435966,-123.373327
V8N 4A1,VICTORIA,BC,8,48.4725915,-123.3022579
V9A 6X4,VICTORIA,BC,8,48.434821,-123.382059
V9A 3C1,VICTORIA,BC,8,48.434656,-123.384908
V8N 2H1,VICTORIA,BC,8,48.479169,-123.314849
V8V 3T8,VICTORIA,BC,8,48.418007,-123.358145
V8P 4V2,VICTORIA,BC,8,48.452957,-123.32235
